source,target,variance,nij,score
i294,i147,0.0024782908184579,0.1835511982570806,0.9691360609573516
i294,i343,0.0024782908184579,0.1398809523809523,0.9666398147981934
i185,i265,0.0025204537187503,0.2649863760217983,0.9698114849863432
i185,i86,0.0025300188152653,0.206605222734255,0.9553821494050604
i185,i222,0.0025109606735298,0.2183061546554445,0.963232023335528
i185,i144,0.0025300188152653,0.2588466579292267,0.967258237347416
i185,i234,0.0024968544310215,0.4254723582925122,0.9963898377255268
i185,i193,0.0025300188152653,0.2719298245614035,0.9724600315118188
i185,i88,0.0025236340381507,0.2528901734104046,0.9645751260492652
i185,i32,0.0025300188152653,0.1861751152073732,0.9571586902305728
i185,i432,0.0025300188152653,0.292259083728278,0.9789528643974535
i185,i181,0.0024345482265461,0.2639530004196391,0.9811175068226026
i185,i196,0.0025252272094253,0.2905982905982906,0.9784853999690298
i185,i143,0.0025300188152653,0.2824858757062147,0.976048517351666
i185,i219,0.0025300188152653,0.2231404958677686,0.9609426694329156
i185,i526,0.0025300188152653,0.2299239222316145,0.9642816257842304
i185,i427,0.0025300188152653,0.3296398891966759,0.9914861716549348
i185,i403,0.0025236340381507,0.2299189388356669,0.952003563110812
i185,i154,0.0025300188152653,0.2670807453416149,0.9706361225144288
i185,i498,0.0025300188152653,0.2575875486381322,0.9697405095278304
i185,i209,0.0025172814049481,0.2804154302670623,0.9753835800362946
i185,i208,0.0025300188152653,0.3103703703703703,0.98343674537931
i185,i496,0.0025300188152653,0.3241946538725154,0.9862051799589552
i185,i132,0.0025093854471858,0.3453188602442333,0.989569006608406
i185,i174,0.0024569791426946,0.3512457254518808,0.990355870605524
i185,i96,0.0024890859009288,0.2838479809976247,0.976476147141093
i185,i151,0.0025300188152653,0.2408256880733945,0.9660821844014984
i185,i514,0.0025300188152653,0.293394777265745,0.9894555016727056
i185,i485,0.0025300188152653,0.2337002540220152,0.961227340783819
i185,i200,0.0025300188152653,0.384494909945184,0.9937892630524277
i185,i385,0.0025268223934899,0.2345767575322812,0.9548699419764496
i185,i419,0.0025300188152653,0.28359375,0.976396915197252
i185,i504,0.0025300188152653,0.2968609865470852,0.9880597501848308
i185,i177,0.0025300188152653,0.2298288508557457,0.9618890807318388
i185,i164,0.0025300188152653,0.2313915857605178,0.9529289557620612
i185,i443,0.0025300188152653,0.4095322153574581,0.9955414803422736
i185,i216,0.0024829057955244,0.3413705583756345,0.9890095304080622
i185,i483,0.0025300188152653,0.3644179894179894,0.993082555005381
i185,i202,0.0025031042561955,0.3080385852090032,0.9829178546411014
i185,i228,0.0025141170665543,0.2860026917900404,0.9771370857166384
i185,i178,0.0025300188152653,0.2372055239642567,0.9761597840273288
i185,i478,0.0025300188152653,0.2065124250214224,0.9582331877870256
i185,i69,0.0025046716041915,0.3071933962264151,0.9827257903161072
i185,i568,0.0025300188152653,0.2493131868131868,0.962859390771206
i185,i7,0.0025093854471858,0.2539360081259522,0.9752333469106348
i185,i218,0.0025300188152653,0.3069883527454243,0.9826788709985502
i185,i56,0.0024645482497744,0.360759493670886,0.9923698245156656
i185,i133,0.0025300188152653,0.2838154808444097,0.9772651767072994
i185,i153,0.0025300188152653,0.2965470548408937,0.9801134010162772
i185,i507,0.0025300188152653,0.2067736185383244,0.9599509380086054
i185,i520,0.0025300188152653,0.2235004108463434,0.9688124513298718
i185,i82,0.0025109606735298,0.2743305029392553,0.97332066011939
i185,i198,0.0025300188152653,0.222495894909688,0.9637903084201512
i185,i705,0.0025300188152653,0.2206235011990407,0.9552996114792468
i185,i484,0.0025300188152653,0.285831960461285,0.9837600181813122
i185,i215,0.0025300188152653,0.2457627118644068,0.9610742597959492
i185,i204,0.0024691121403587,0.3185689948892675,0.9851392653108486
i185,i430,0.0025300188152653,0.2235294117647059,0.9665626099835952
i185,i199,0.0025300188152653,0.2789272030651341,0.9792218792491524
i185,i186,0.0025062409162244,0.3084175084175084,0.9830032684573758
i185,i71,0.0025300188152653,0.2557172557172557,0.9658749368642242
i185,i436,0.0025300188152653,0.246485473289597,0.9677971453295616
i185,i188,0.0025300188152653,0.2746031746031746,0.973416695541068
i185,i604,0.0025300188152653,0.1725067385444744,0.9505735871522384
i185,i97,0.0025078121959885,0.3015343562374916,0.9813830053284436
i185,i173,0.0025300188152653,0.3123241418120427,0.9838593681595752
i185,i505,0.0025300188152653,0.2120038722168441,0.960494929634746
i185,i47,0.0025300188152653,0.247008547008547,0.9617102084065128
i185,i211,0.0025252272094253,0.377023901310717,0.993143666119644
i185,i156,0.0025300188152653,0.2265625,0.9594326970222596
i185,i659,0.0025300188152653,0.2227848101265822,0.967845306628575
i185,i656,0.0025300188152653,0.1422924901185771,0.957136961191598
i185,i511,0.0025300188152653,0.2634686346863468,0.9793869323608054
i185,i509,0.0025300188152653,0.2100418410041841,0.9581110869376388
i185,i230,0.0025300188152653,0.2488755622188905,0.96264385749082
i185,i428,0.0025300188152653,0.2282793867120954,0.959593506620521
i185,i429,0.0025300188152653,0.224820143884892,0.9742677105527768
i185,i190,0.0025300188152653,0.2079288025889967,0.9590066793041078
i185,i447,0.0025300188152653,0.2845379688929552,0.9796149172648096
i185,i655,0.0025284195941608,0.3059649122807018,0.9824427698219592
i185,i521,0.0025300188152653,0.2554489973844812,0.9776576007765192
i185,i684,0.0025300188152653,0.2271006813020439,0.9501816132323692
i185,i517,0.0025300188152653,0.1972850678733031,0.9634178262879448
i185,i205,0.0025300188152653,0.2514379622021364,0.9825113362479914
i185,i735,0.0025300188152653,0.2320261437908496,0.953322186782982
i185,i513,0.0025300188152653,0.158744394618834,0.952864585379654
i185,i28,0.002498413959626,0.2834058421379739,0.9763381817231772
i185,i582,0.0025300188152653,0.2305900621118012,0.9627886589823746
i185,i692,0.0025300188152653,0.23046875,0.9523511653800274
i185,i525,0.0025300188152653,0.1940018744142455,0.9649772383547538
i185,i121,0.0025031042561955,0.2287287287287287,0.9606743331373188
i185,i393,0.0025252272094253,0.2330316742081448,0.9539385947362232
i185,i651,0.0025300188152653,0.2358142962417096,0.9582329382664264
i185,i192,0.0025300188152653,0.2482876712328767,0.9801949210645668
i185,i675,0.0025300188152653,0.1696606786427145,0.9523674303857848
i185,i519,0.0025300188152653,0.2077562326869806,0.9666601403051444
i185,i433,0.0025156982407057,0.271507498026835,0.9723057853662824
i185,i161,0.0025204537187503,0.2382978723404255,0.95703644924511
i185,i661,0.0025300188152653,0.1973214285714285,0.9625784713091262
i185,i223,0.0025300188152653,0.2251184834123222,0.9563286906262908
i185,i179,0.0025062409162244,0.3528980190755686,0.9905644606499068
i185,i22,0.002485992007379,0.2609686609686609,0.9681642099896236
i185,i566,0.0025300188152653,0.2358778625954198,0.955639611295774
i185,i506,0.0025300188152653,0.2367194780987884,0.9561304681819998
i185,i448,0.0025300188152653,0.2310679611650485,0.9661689984908268
i185,i528,0.0025300188152653,0.2101390024529844,0.962325910992638
i185,i70,0.002498413959626,0.2805124747134187,0.9754151546464184
i185,i213,0.0025300188152653,0.1911880409126672,0.9546443862666584
i185,i435,0.0025300188152653,0.2872191011235955,0.9834726452945228
i185,i99,0.0025300188152653,0.2710133542812254,0.9721242130485764
i185,i488,0.0025300188152653,0.1990430622009569,0.9508162435258032
i185,i482,0.0025300188152653,0.2375415282392026,0.9707675391303034
i185,i523,0.0025300188152653,0.2674418604651162,0.9847771248823336
i328,i222,0.0025109606735298,0.1932858596134282,0.9838526602817972
i328,i144,0.0025204537187503,0.1416032767700409,0.9512813988172836
i328,i118,0.0025204537187503,0.1639833035181872,0.9697964315701532
i328,i546,0.0025204537187503,0.1725955204216074,0.9748730720148286
i328,i332,0.0025204537187503,0.2325962325962326,0.9975152656934098
i328,i322,0.0025204537187503,0.2966101694915254,0.9983673731384274
i328,i181,0.0024345482265461,0.1938775510204081,0.9840555927851964
i328,i196,0.0025204537187503,0.1473805411629246,0.9569373500387676
i328,i15,0.0025204537187503,0.1709070796460177,0.9739499616193192
i328,i237,0.0025204537187503,0.2060425953442298,0.9877066037070784
i328,i111,0.0025204537187503,0.1766826923076923,0.9769745370583012
i328,i25,0.0025204537187503,0.1504273504273504,0.9596508240112432
i328,i1016,0.0025204537187503,0.157566302652106,0.9653582283982008
i328,i685,0.0025204537187503,0.1478715459297983,0.957386653138734
i328,i264,0.0025204537187503,0.1470588235294117,0.9663006573949684
i328,i243,0.0025204537187503,0.1259509721048182,0.9700861687723044
i328,i873,0.0025204537187503,0.1363636363636363,0.9861288236437126
i328,i250,0.0025204537187503,0.1697722567287784,0.9733105585207596
i328,i125,0.0025204537187503,0.1833648393194707,0.9800386393563544
i328,i538,0.0025204537187503,0.1025869759143621,0.9693930467308028
i328,i597,0.0025204537187503,0.1625788367203924,0.9688763577572288
i328,i255,0.0025204537187503,0.1432685385169186,0.9529838487494008
i328,i299,0.0025204537187503,0.125,0.9745700839302156
i328,i881,0.0025204537187503,0.0959692898272552,0.9551919845608948
i328,i1025,0.0025204537187503,0.0755429650613786,0.9514489978517678
i328,i282,0.0025204537187503,0.1878980891719745,0.9818818844970656
i328,i28,0.002498413959626,0.140446379967338,0.9500625325933046
i328,i121,0.0025031042561955,0.1850262279446828,0.9807349731784336
i328,i259,0.0025204537187503,0.1672051696284329,0.9821073922476468
i328,i984,0.0025204537187503,0.094412331406551,0.951165756768136
i328,i742,0.0025204537187503,0.2150735294117647,0.9898651003079484
i328,i31,0.0025204537187503,0.1511371973587674,0.9602580604268836
i328,i260,0.0025204537187503,0.1565743944636678,0.9726883024001908
i328,i628,0.0025204537187503,0.1498207885304659,0.9591246011595652
i328,i895,0.0025204537187503,0.1537147736976943,0.9749841745390586
i328,i174,0.0024569791426946,0.1449631449631449,0.954655275566566
i328,i323,0.0025204537187503,0.2705707931801334,0.997941699922428
i328,i7,0.0025093854471858,0.1710402999062792,0.9740240118554312
i328,i405,0.0025188665630401,0.1957730812013348,0.9846886992298168
i328,i22,0.002485992007379,0.1603724780134506,0.9673740706798978
i328,i204,0.0024691121403587,0.1434127369956247,0.953128440133606
i328,i358,0.0025204537187503,0.1485477178423236,0.9719141511921956
i328,i69,0.0025046716041915,0.1606404958677686,0.9675603600294465
i328,i56,0.0024645482497744,0.1427320490367775,0.9524419721884994
i328,i329,0.0025204537187503,0.0943396226415094,0.9568133128236622
i328,i271,0.0025204537187503,0.2514792899408284,0.9953474927245354
i328,i876,0.0025204537187503,0.0974903474903474,0.9532000340766058
i328,i284,0.0025204537187503,0.1497515968772179,0.9590641397975151
i328,i245,0.0025204537187503,0.2911764705882353,0.9981833113950392
i328,i689,0.0025204537187503,0.1443850267379679,0.9771896038073372
i328,i678,0.0025204537187503,0.2442572741194487,0.9945702784887064
i328,i96,0.0024890859009288,0.1470434327577184,0.9566261346655586
i328,i748,0.0025204537187503,0.3164139749505603,0.998840777186529
i328,i147,0.0025204537187503,0.1552447552447552,0.963596770745528
i328,i880,0.0025204537187503,0.0862068965517241,0.9563692493479216
i328,i343,0.0025204537187503,0.1587697423108894,0.9789359776341908
i209,i265,0.0025172814049481,0.261072261072261,0.966855918981498
i209,i222,0.0025109606735298,0.2232667450058754,0.9658934346710426
i209,i144,0.0025172814049481,0.2986913010007698,0.9797258989057168
i209,i95,0.0025172814049481,0.2587579617834395,0.9658385728556032
i209,i234,0.0024968544310215,0.2906227630637079,0.9774715622394076
i209,i193,0.0025172814049481,0.23502722323049,0.9550666803484802
i209,i88,0.0025172814049481,0.2366034624896949,0.9543736867357612
i209,i32,0.0025172814049481,0.2131336405529953,0.9728655813337148
i209,i201,0.0025172814049481,0.1832402234636871,0.958491048558988
i209,i432,0.0025172814049481,0.2506690454950936,0.9630194996620536
i209,i181,0.0024345482265461,0.2363150867823765,0.9713736723324584
i209,i196,0.0025172814049481,0.2835931700074239,0.975304263870437
i209,i143,0.0025172814049481,0.2427336999214454,0.9578845250393474
i209,i427,0.0025172814049481,0.2821292775665399,0.9830627015206496
i209,i229,0.0025172814049481,0.2359767891682785,0.9539987033720774
i209,i518,0.0025172814049481,0.2254004576659038,0.9720630721393526
i209,i403,0.0025172814049481,0.25,0.9616980003637136
i209,i154,0.0025172814049481,0.3572815533980582,0.990573586376412
i209,i498,0.0025172814049481,0.2484191508581752,0.9657236380801923
i209,i382,0.0025172814049481,0.2103594080338266,0.9590511554416924
i209,i659,0.0025172814049481,0.2235649546827794,0.9682304585686564
i209,i186,0.0025062409162244,0.3424980361351139,0.9885637868769074
i209,i461,0.0025172814049481,0.1943462897526501,0.9518899448314938
i209,i511,0.0025172814049481,0.2514817950889077,0.9754000258626844
i209,i509,0.0025172814049481,0.2083748753738783,0.9570418300966332
i209,i385,0.0025172814049481,0.2350498338870432,0.9534383853963664
i209,i132,0.0025093854471858,0.2803806734992679,0.9742456146785268
i209,i230,0.0025172814049481,0.2616740088105727,0.9671154453404112
i209,i178,0.0025172814049481,0.2418111753371869,0.9778300662956768
i209,i199,0.0025172814049481,0.2510897994768962,0.9694009678745936
i209,i484,0.0025172814049481,0.2495291902071563,0.9725751485318668
i209,i709,0.0025172814049481,0.2567421790722761,0.9784824415841388
i209,i202,0.0025031042561955,0.2958963282937365,0.9789717272003078
i209,i87,0.0025172814049481,0.2191650853889943,0.9514773216108612
i209,i504,0.0025172814049481,0.2144288577154308,0.9591162854160824
i209,i428,0.0025172814049481,0.2933618843683083,0.9838333629474278
i209,i190,0.0025172814049481,0.234313725490196,0.9726807255686956
i209,i496,0.0025172814049481,0.252212389380531,0.962789070606214
i209,i81,0.0025172814049481,0.2508250825082508,0.9621675382407968
i209,i1065,0.0025172814049481,0.1594022415940224,0.9677486603691764
i209,i516,0.0025172814049481,0.1857142857142857,0.96414514331145
i209,i568,0.0025172814049481,0.2450903377847604,0.9591611745707976
i209,i746,0.0025172814049481,0.232533889468196,0.9524745109277216
i209,i705,0.0025172814049481,0.2175141242937853,0.9532959991319776
i209,i655,0.0025172814049481,0.3110394842868654,0.9827472249066412
i209,i650,0.0025172814049481,0.1916666666666666,0.9627047507124568
i209,i42,0.0025172814049481,0.2820763956904995,0.9792533676573524
i209,i83,0.0025172814049481,0.2671292281006071,0.9770049447723426
i209,i82,0.0025109606735298,0.2496360989810771,0.9615155004129974
i209,i114,0.0025172814049481,0.1472527472527472,0.951177409842989
i209,i425,0.0025172814049481,0.2473622508792497,0.9695983068378256
i209,i151,0.0025172814049481,0.2340153452685422,0.9626723475243372
i209,i218,0.0025172814049481,0.2333948339483395,0.9524209714872608
i209,i208,0.0025172814049481,0.3453111305872042,0.9889767097122264
i209,i517,0.0025172814049481,0.204646017699115,0.9676702342954768
i209,i367,0.0025172814049481,0.2864030858244937,0.9761945279394068
i209,i507,0.0025172814049481,0.1978609625668449,0.9539859303553824
i209,i228,0.0025141170665543,0.3298969072164948,0.986515991122215
i209,i205,0.0025172814049481,0.1913123844731978,0.953933687251858
i209,i47,0.0025172814049481,0.3257575757575757,0.9857663446199304
i209,i239,0.0025172814049481,0.2335271317829457,0.9525031124616142
i209,i708,0.0025172814049481,0.2161862527716186,0.9509923684569086
i209,i513,0.0025172814049481,0.1860986547085202,0.972173510632685
i209,i28,0.002498413959626,0.2903453136011275,0.9773897395204252
i209,i97,0.0025078121959885,0.2478197674418604,0.96059151608077
i209,i91,0.0025172814049481,0.2742914979757085,0.9721129419959657
i209,i156,0.0025172814049481,0.2627599243856333,0.9757043687147228
i209,i200,0.0025172814049481,0.2847571189279732,0.9756770042375954
i209,i24,0.0025172814049481,0.2093441150044923,0.9547317794838688
i209,i652,0.0025172814049481,0.1887201735357917,0.952480099193183
i209,i408,0.0025172814049481,0.2032755298651252,0.983816761558344
i209,i71,0.0025172814049481,0.240566037735849,0.9566750636062992
i209,i651,0.0025172814049481,0.2239185750636132,0.9509686046981252
i209,i215,0.0025172814049481,0.2408759124087591,0.9568500636623964
i209,i192,0.0025172814049481,0.2313883299798792,0.974127190696508
i209,i52,0.0025172814049481,0.2126948775055679,0.9564151065802508
i209,i642,0.0025172814049481,0.229336437718277,0.9577234165796388
i209,i31,0.0025172814049481,0.25,0.9616980003637136
i209,i55,0.0025172814049481,0.2688172043010752,0.9762246683988158
i209,i663,0.0025172814049481,0.2335390946502057,0.9648245526401144
i209,i214,0.0025172814049481,0.2561247216035635,0.9827931020142836
i209,i152,0.0025172814049481,0.2097334878331402,0.9600068017788318
i209,i433,0.0025156982407057,0.3867069486404834,0.9935842325537758
i209,i161,0.0025172814049481,0.2475247524752475,0.9604393602655218
i209,i189,0.0025172814049481,0.181184668989547,0.975883280149059
i209,i792,0.0025172814049481,0.214123006833713,0.9511804417765896
i209,i174,0.0024569791426946,0.3249607535321821,0.98606779235625
i209,i661,0.0025172814049481,0.1814300960512273,0.9512296075086156
i209,i7,0.0025093854471858,0.2563237774030354,0.9760807807618896
i209,i223,0.0025172814049481,0.2228412256267409,0.9549218625986792
i209,i179,0.0025062409162244,0.3518052057094878,0.9900875043330838
i209,i431,0.0025172814049481,0.2375,0.9549048440569484
i209,i640,0.0025172814049481,0.1777251184834123,0.951038647711106
i209,i153,0.0025172814049481,0.3622366288492706,0.9911649100901724
i209,i732,0.0025172814049481,0.2930875576036866,0.9781855868553057
i209,i198,0.0025172814049481,0.2715298885511651,0.9825897597196168
i209,i530,0.0025172814049481,0.1814159292035398,0.950242315421418
i209,i855,0.0025172814049481,0.1481481481481481,0.950548314750179
i209,i529,0.0025172814049481,0.1910352187833511,0.9622296174003436
i209,i631,0.0025172814049481,0.2298850574712643,0.9538940765663344
i209,i22,0.002485992007379,0.2637292464878671,0.9689797230549873
i209,i204,0.0024691121403587,0.3307839388145315,0.986671429217228
i209,i48,0.0025172814049481,0.2373737373737373,0.9757283625177864
i209,i483,0.0025172814049481,0.304564907275321,0.9843250745106868
i209,i69,0.0025046716041915,0.2793548387096774,0.9738980979799022
i209,i56,0.0024645482497744,0.3314415437003405,0.98865370106477
i209,i506,0.0025172814049481,0.2336343115124153,0.95256955420205
i209,i171,0.0025172814049481,0.1713615023474178,0.9576932637069974
i209,i169,0.0025172814049481,0.2566633761105626,0.9877007027132344
i209,i514,0.0025172814049481,0.2854609929078014,0.9880721456421788
i209,i710,0.0025172814049481,0.1953488372093023,0.9509854017285804
i209,i216,0.0024829057955244,0.3230119634060521,0.9852462709253262
i209,i528,0.0025172814049481,0.2336633663366336,0.973912038683086
i209,i70,0.002498413959626,0.3182897862232779,0.9843069909893056
i209,i213,0.0025172814049481,0.2225405921680993,0.9727055301107136
i209,i435,0.0025172814049481,0.289516129032258,0.9840068255218174
i209,i109,0.0025172814049481,0.1801980198019802,0.9513646921621804
i209,i211,0.0025172814049481,0.2998324958123953,0.9800260017483778
i209,i188,0.0025172814049481,0.2680221811460259,0.9697326387448288
i209,i99,0.0025172814049481,0.2457245724572457,0.959498101036311
i209,i478,0.0025172814049481,0.2016376663254862,0.9549780620268647
i209,i92,0.0025172814049481,0.2275711159737418,0.9599730966532934
i209,i482,0.0025172814049481,0.2158760890609874,0.9596411714567932
i209,i173,0.0025172814049481,0.355297157622739,0.9903258279118602
i209,i430,0.0025172814049481,0.2339955849889624,0.9714865716600232
i209,i523,0.0025172814049481,0.215091066782307,0.9654334530098851
i209,i96,0.0024890859009288,0.297442799461642,0.9793924133973776
i209,i647,0.0025172814049481,0.1900921658986175,0.9580800398096486
i174,i265,0.0024569791426946,0.417243214475785,0.9958689189600228
i174,i451,0.0024569791426946,0.2349239643418982,0.9544229008747964
i174,i222,0.0024569791426946,0.3556231003039514,0.995412251847922
i174,i274,0.0024569791426946,0.1852030947775628,0.9526097187903272
i174,i144,0.0024569791426946,0.4436209634727369,0.9970820263217176
i174,i118,0.0024569791426946,0.2536764705882353,0.9773284645422492
i174,i546,0.0024569791426946,0.2389723703344643,0.9636633649460176
i174,i95,0.0024569791426946,0.3672404799165362,0.9920166890982116
i174,i234,0.0024569791426946,0.4229229229229229,0.996166842714222
i174,i193,0.0024569791426946,0.2971366828741221,0.9802285347972156
i174,i88,0.0024569791426946,0.3119834710743802,0.9834715415612746
i174,i432,0.0024569791426946,0.2906976744186046,0.978172302358963
i174,i181,0.0024345482265461,0.5235434956105347,0.9996228477996002
i174,i196,0.0024569791426946,0.4214579055441478,0.9960921163871164
i174,i143,0.0024569791426946,0.3727748691099476,0.9925780061538396
i174,i526,0.0024569791426946,0.2248104008667389,0.9615310637542652
i174,i427,0.0024569791426946,0.3435189748644652,0.9930363594497708
i174,i15,0.0024569791426946,0.2426975945017182,0.9828139833338136
i174,i229,0.0024569791426946,0.2618399564507349,0.968017567291261
i174,i237,0.0024569791426946,0.2905948553054662,0.9895764115921132
i174,i403,0.0024569791426946,0.3349514563106796,0.9877853404902766
i174,i111,0.0024569791426946,0.2134931202840657,0.9616094135758796
i174,i25,0.0024569791426946,0.2427745664739884,0.972695640925292
i174,i154,0.0024569791426946,0.2824829037348764,0.9756271480895408
i174,i498,0.0024569791426946,0.2855626326963906,0.979314805819995
i174,i208,0.0024569791426946,0.3481675392670157,0.9897366498626752
i174,i496,0.0024569791426946,0.389142567224759,0.994017647263796
i174,i132,0.0024569791426946,0.4114372469635627,0.9955404415194417
i174,i186,0.0024569791426946,0.4068577277379734,0.9952630389374072
i174,i511,0.0024569791426946,0.3107756376887038,0.9897436863337984
i174,i385,0.0024569791426946,0.3733695652173913,0.992635924611906
i174,i230,0.0024569791426946,0.3233404710920771,0.9857673365816402
i174,i178,0.0024569791426946,0.2092419522326064,0.962948069915639
i174,i199,0.0024569791426946,0.3019463440294582,0.9849142122489994
i174,i484,0.0024569791426946,0.2490765171503957,0.9723954121454812
i174,i443,0.0024569791426946,0.2660695468914647,0.96974935018967
i174,i202,0.0024569791426946,0.4292903875188726,0.9964753865411692
i174,i87,0.0024569791426946,0.2426509887760556,0.9649265529280532
i174,i190,0.0024569791426946,0.210637177461822,0.9606790461290754
i174,i250,0.0024569791426946,0.2071323888617489,0.9577050586069834
i174,i227,0.0024569791426946,0.2521645021645021,0.9636742750742764
i174,i660,0.0024569791426946,0.2392444910807974,0.9596080973336828
i174,i568,0.0024569791426946,0.4052462526766595,0.9951613765026872
i174,i705,0.0024569791426946,0.2330866807610993,0.9625046910186048
i174,i655,0.0024569791426946,0.3531202435312024,0.9903847850419606
i174,i164,0.0024569791426946,0.2429257875066738,0.9589780107095922
i174,i419,0.0024569791426946,0.3075280298985585,0.9824729183523064
i174,i42,0.0024569791426946,0.2215288611544461,0.9522946500389768
i174,i739,0.0024569791426946,0.2287822878228782,0.9505866846466864
i174,i83,0.0024569791426946,0.2599496221662468,0.974547998896568
i174,i125,0.0024569791426946,0.221915285451197,0.9637006811120656
i174,i82,0.0024569791426946,0.4602754237288136,0.99765719039331
i174,i177,0.0024569791426946,0.2426194310252281,0.9682320776048066
i174,i684,0.0024569791426946,0.2978609625668449,0.9800939542287296
i174,i588,0.0024569791426946,0.3403361344537815,0.9886215390027678
i174,i151,0.0024569791426946,0.3253012048192771,0.989668331561764
i174,i218,0.0024569791426946,0.2523709167544784,0.9637728212142352
i174,i402,0.0024569791426946,0.2434554973821989,0.9592629711869672
i174,i367,0.0024569791426946,0.2574152542372881,0.9660997679228398
i174,i228,0.0024569791426946,0.4337730870712401,0.9966775920706724
i174,i550,0.0024569791426946,0.2579933847850055,0.9663567313269212
i174,i205,0.0024569791426946,0.2316234796404019,0.9759339793716888
i174,i735,0.0024569791426946,0.2288900690387679,0.9506567125510956
i174,i282,0.0024569791426946,0.2125803489439853,0.9635488859431102
i174,i239,0.0024569791426946,0.2529794149512459,0.9640617774952244
i174,i226,0.0024569791426946,0.2733695652173913,0.9725207373638314
i174,i510,0.0024569791426946,0.2005305039787798,0.9536516002083076
i174,i28,0.0024569791426946,0.463302752293578,0.9977488491936628
i174,i97,0.0024569791426946,0.4080694586312564,0.9953380743539954
i174,i692,0.0024569791426946,0.248557944415312,0.96190855237627
i174,i91,0.0024569791426946,0.2360215053763441,0.9550764082902526
i174,i66,0.0024569791426946,0.241977906365071,0.9584631116774296
i174,i156,0.0024569791426946,0.2492113564668769,0.9705643556785308
i174,i200,0.0024569791426946,0.3159509202453988,0.9843128241007096
i174,i24,0.0024569791426946,0.2038345105953582,0.950885974470882
i174,i121,0.0024569791426946,0.3718973496003365,0.9948289296437502
i174,i393,0.0024569791426946,0.2813648293963254,0.9752657745657052
i174,i408,0.0024569791426946,0.1631097560975609,0.9634105372254004
i174,i71,0.0024569791426946,0.3614144565782631,0.9913798979896488
i174,i651,0.0024569791426946,0.3172413793103448,0.986070140535238
i174,i742,0.0024569791426946,0.2489814395654142,0.9754076697501106
i174,i215,0.0024569791426946,0.3343717549325026,0.9876917330894016
i174,i31,0.0024569791426946,0.2696264212236058,0.971132937374656
i174,i55,0.0024569791426946,0.2357293868921776,0.962310820344369
i174,i433,0.0024569791426946,0.2641213389121339,0.9689636261584448
i174,i161,0.0024569791426946,0.3683646112600536,0.9921340359065464
i174,i7,0.0024569791426946,0.3662911973299958,0.9951912890928668
i174,i223,0.0024569791426946,0.2263267429760665,0.9570572167448884
i174,i179,0.0024569791426946,0.3404147698533131,0.9886333167602588
i174,i431,0.0024569791426946,0.2626153011394465,0.9683422821066564
i174,i405,0.0024569791426946,0.3203971119133574,0.988428262869089
i174,i153,0.0024569791426946,0.3911042944785276,0.9941702885054295
i174,i732,0.0024569791426946,0.2939618644067797,0.9790454447353992
i174,i22,0.0024569791426946,0.5027376804380289,0.9986761346025168
i174,i508,0.0024569791426946,0.1874709976798143,0.958721898972876
i174,i204,0.0024569791426946,0.5515873015873016,0.9992973163864852
i174,i483,0.0024569791426946,0.3866602223296278,0.9948963901570363
i174,i69,0.0024569791426946,0.509236145781328,0.9987715172706282
i174,i133,0.0024569791426946,0.2863899106673673,0.9780332409104888
i174,i56,0.0024569791426946,0.5238523852385238,0.9991621566552832
i174,i566,0.0024569791426946,0.3016639828234031,0.981066094639031
i174,i169,0.0024569791426946,0.2257551669316375,0.979096872597975
i174,i514,0.0024569791426946,0.2351190476190476,0.9739285157155856
i174,i216,0.0024569791426946,0.4299706170421156,0.996506843950974
i174,i528,0.0024569791426946,0.2025249868490268,0.9575681350797344
i174,i70,0.0024569791426946,0.3351431391905232,0.9878161357361466
i174,i213,0.0024569791426946,0.1952601751674394,0.9575391315173516
i174,i435,0.0024569791426946,0.3443708609271523,0.9927037554350704
i174,i211,0.0024569791426946,0.3381517811048012,0.9882894533856466
i174,i188,0.0024569791426946,0.2981700753498385,0.9801747995297212
i174,i99,0.0024569791426946,0.3004291845493562,0.980755768676703
i174,i520,0.0024569791426946,0.2104430379746835,0.961800320138856
i174,i482,0.0024569791426946,0.2096944151738672,0.9557514229029236
i174,i173,0.0024569791426946,0.5079288803459875,0.9987501542630184
i174,i523,0.0024569791426946,0.2543679342240493,0.9813163979042042
i174,i96,0.0024569791426946,0.5088967971530249,0.9987660070429394
i174,i748,0.0024569791426946,0.1607367099204688,0.9618508260161812
i323,i222,0.0025109606735298,0.1703958691910499,0.9796090706348964
i323,i118,0.0025739757603495,0.214760147601476,0.9926114331147944
i323,i546,0.0025856224644158,0.175438596491228,0.9818306582876396
i323,i332,0.0026143509868456,0.1894841269841269,0.9924343664173052
i323,i322,0.002617772838287,0.3015122873345935,0.9989870611189382
i323,i181,0.0024345482265461,0.1573604060913705,0.9725259831205342
i323,i15,0.0025872948886599,0.1454775458570525,0.9639474736233152
i323,i237,0.0025220428758581,0.1464728056004308,0.9647586778672148
i323,i111,0.0025673674877612,0.1330589849108367,0.9521098016445896
i323,i25,0.0025348286395842,0.142,0.9609637056679586
i323,i1016,0.0026542506193289,0.1470301850048685,0.9652049852471472
i323,i685,0.0026212036589025,0.1461824953445065,0.9645239581113224
i323,i264,0.0026542506193289,0.1380510440835266,0.9585136023888884
i323,i245,0.0026542506193289,0.2575888985255854,0.9972288546133872
