movie_id,community_label
i318,1
i319,1
i32,1
i320,1
i321,1
i322,1
i323,1
i324,1
i325,1
i326,1
i327,1
i328,1
i329,1
i33,1
i330,1
i331,1
i332,1
i333,1
i334,1
i335,1
i336,1
i337,1
i338,1
i339,1
i34,1
i340,1
i341,1
i342,1
i343,1
i344,1
i345,1
i346,1
i347,1
i348,1
i349,1
i35,1
i350,1
i351,1
i352,1
i353,1
i354,1
i355,1
i356,1
i357,1
i358,1
i359,1
i36,1
i360,1
i361,1
i362,1
i363,1
i364,1
i365,1
i366,1
i367,1
i368,1
i369,1
i37,1
i370,1
i371,1
i372,1
i373,1
i374,1
i375,1
i376,1
i377,1
i378,1
i379,1
i38,1
i380,1
i381,1
i382,1
i383,1
i384,1
i385,1
i386,1
i387,1
i388,1
i389,1
i39,1
i390,1
i391,1
i392,1
i393,1
i394,1
i395,1
i396,1
i397,1
i398,1
i399,1
i4,1
i40,1
i400,1
i401,1
i402,1
i403,1
i404,1
i405,1
i406,1
i407,1
i408,1
i409,1
i41,1
i410,1
i411,1
i412,1
i413,1
i414,1
i415,1
i416,1
i417,1
i418,1
i419,1
i42,1
i420,1
i421,1
i422,1
i423,1
i424,1
i425,1
i426,1
i427,1
i428,1
i429,1
i43,1
i430,1
i431,1
i432,1
i433,1
i434,1
i435,1
i436,1
i437,1
i438,1
i439,1
i44,1
i440,1
i441,1
i442,1
i443,1
i444,1
i445,1
i446,1
i447,1
i448,1
i449,1
i45,1
i450,1
i451,1
i452,1
i453,1
i454,1
i455,1
i456,1
i457,1
i458,1
i459,1
i46,1
i460,1
i461,1
i462,1
i463,1
i464,1
i465,1
i466,1
i467,1
i468,1
i469,1
i47,1
i470,1
i471,1
i472,1
i473,1
i474,1
i475,1
i476,1
i477,1
i478,1
i479,1
i48,1
i480,1
i481,1
i482,1
i483,1
i484,1
i485,1
i486,1
i487,1
i488,1
i489,1
i49,1
i490,1
i491,1
i492,1
i493,1
i494,1
i495,1
i496,1
i497,1
i498,1
i499,1
i5,1
i50,1
i500,1
i501,1
i502,1
i503,1
i504,1
i505,1
i506,1
i507,1
i508,1
i509,1
i51,1
i510,1
i511,1
i512,1
i513,1
i514,1
i515,1
i516,1
i517,1
i518,1
i519,1
i52,1
i520,1
i521,1
i522,1
i523,1
i524,1
i525,1
i526,1
i527,1
i528,1
i529,1
i53,1
i530,1
i531,1
i532,1
i533,1
i534,1
i535,1
i536,1
i537,1
i538,1
i539,1
i54,1
i540,1
i541,1
i542,1
i543,1
i544,1
i545,1
i546,1
i547,1
i548,1
i549,1
i55,1
i550,1
i551,1
i552,1
i553,1
i554,1
i555,1
i556,1
i557,1
i558,1
i559,1
i56,1
i560,1
i561,1
i562,1
i563,1
i564,1
i565,1
i566,1
i567,1
i568,1
i569,1
i57,1
i570,1
i571,1
i572,1
i573,1
i574,1
i575,1
i576,1
i577,1
i578,1
i579,1
i58,1
i580,1
i581,1
i582,1
i583,1
i584,1
i585,1
i586,1
i587,1
i588,1
i589,1
i59,1
i590,1
i591,1
i592,1
i593,1
i594,1
i595,1
i596,1
i597,1
i598,1
i599,1
i6,1
i60,1
i600,1
i601,1
i602,1
i603,1
i604,1
i605,1
i606,1
i607,1
i608,1
i609,1
i61,1
i610,1
i611,1
i612,1
i613,1
i614,1
i615,1
i616,1
i617,1
i618,1
i619,1
i62,1
i620,1
i621,1
i622,1
i623,1
i624,1
i625,1
i626,1
i627,1
i628,1
i629,1
i63,1
i631,1
i632,1
i633,1
i634,1
i635,1
i636,1
i637,1
i638,1
i639,1
i64,1
i640,1
i641,1
i642,1
i643,1
i644,1
i645,1
i646,1
i647,1
i648,1
i649,1
i65,1
i650,1
i651,1
i652,1
i653,1
i654,1
i655,1
i656,1
i657,1
i658,1
i659,1
i66,1
i660,1
i661,1
i662,1
i663,1
i664,1
i665,1
i666,1
i667,1
i668,1
i669,1
i67,1
i670,1
i671,1
i672,1
i673,1
i674,1
i675,1
i676,1
i677,1
i678,1
i679,1
i68,1
i680,1
i681,1
i682,1
i683,1
i684,1
i685,1
i686,1
i687,1
i688,1
i689,1
i69,1
i690,1
i691,1
i692,1
i693,1
i694,1
i695,1
i696,1
i697,1
i698,1
i699,1
i7,1
i70,1
i700,1
i701,1
i702,1
i703,1
i704,1
i705,1
i706,1
i707,1
i708,1
i709,1
i71,1
i710,1
i711,1
i712,1
i713,1
i714,1
i715,1
i716,1
i717,1
i718,1
i719,1
i72,1
i720,1
i721,1
i722,1
i723,1
i724,1
i725,1
i726,1
i727,1
i728,1
i729,1
i73,1
i730,1
i731,1
i732,1
i733,1
i734,1
i735,1
i736,1
i738,1
i739,1
i74,1
i740,1
i741,1
i742,1
i743,1
i744,1
i745,1
i746,1
i747,1
i748,1
i749,1
i75,1
i750,1
i751,1
i752,1
i753,1
i754,1
i755,1
i756,1
i757,1
i758,1
i759,1
i76,1
i760,1
i761,1
i762,1
i763,1
i764,1
i765,1
i766,1
i767,1
i768,1
i769,1
i77,1
i770,1
i771,1
i772,1
i773,1
i774,1
i775,1
i776,1
i777,1
i778,1
i779,1
i78,1
i780,1
i781,1
i782,1
i783,1
i784,1
i785,1
i786,1
i787,1
i788,1
i789,1
i79,1
i790,1
i791,1
i792,1
i793,1
i794,1
i795,1
i796,1
i797,1
i798,1
i799,1
i8,1
i80,1
i800,1
i801,1
i802,1
i803,1
i804,1
i805,1
i806,1
i807,1
i808,1
i809,1
i81,1
i810,1
i811,1
i812,1
i813,1
i814,1
i815,1
i816,1
i817,1
i818,1
i819,1
i82,1
i820,1
i821,1
i822,1
i823,1
i824,1
i825,1
i826,1
i827,1
i828,1
i829,1
i83,1
i830,1
i831,1
i832,1
i833,1
i834,1
i835,1
i836,1
i837,1
i838,1
i839,1
i84,1
i840,1
i841,1
i842,1
i843,1
i844,1
i845,1
i846,1
i847,1
i848,1
i849,1
i85,1
i850,1
i851,1
i852,1
i853,1
i854,1
i855,1
i856,1
i857,1
i858,1
i859,1
i86,1
i860,1
i861,1
i862,1
i863,1
i864,1
i865,1
i866,1
i867,1
i868,1
i869,1
i87,1
i870,1
i871,1
i872,1
i873,1
i874,1
i875,1
i876,1
i877,1
i878,1
i879,1
i88,1
i880,1
i881,1
i882,1
i883,1
i884,1
i885,1
i886,1
i887,1
i888,1
i889,1
i89,1
i890,1
i891,1
i892,1
i893,1
i894,1
i895,1
i896,1
i897,1
i898,1
i899,1
i9,1
i90,1
i900,1
i901,1
i902,1
i903,1
i904,1
i905,1
i906,1
i907,1
i908,1
i909,1
i91,1
i910,1
i911,1
i912,1
i913,1
i914,1
i915,1
i916,1
i917,1
i918,1
i919,1
i92,1
i920,1
i921,1
i922,1
i923,1
i924,1
i925,1
i926,1
i927,1
i928,1
i929,1
i93,1
i930,1
i931,1
i932,1
i933,1
i934,1
i935,1
i936,1
i937,1
i938,1
i939,1
i94,1
i940,1
i941,1
i942,1
i943,1
i944,1
i945,1
i946,1
i947,1
i948,1
i949,1
i95,1
i950,1
i951,1
i952,1
i953,1
i954,1
i955,1
i956,1
i957,1
i958,1
i959,1
i96,1
i960,1
i961,1
i962,1
i963,1
i964,1
i965,1
i967,1
i969,1
i97,1
i970,1
i971,1
i972,1
i973,1
i974,1
i975,1
i976,1
i977,1
i978,1
i979,1
i98,1
i980,1
i981,1
i982,1
i983,1
i984,1
i985,1
i986,1
i987,1
i988,1
i989,1
i99,1
i990,1
i991,1
i992,1
i993,1
i994,1
i995,1
i996,1
i997,1
i998,1
i999,1
i1,2
i10,2
i100,2
i1000,2
i1001,2
i1002,2
i1003,2
i1004,2
i1005,2
i1006,2
i1007,2
i1008,2
i1009,2
i101,2
i1010,2
i1011,2
i1012,2
i1013,2
i1014,2
i1015,2
i1016,2
i1017,2
i1018,2
i1019,2
i102,2
i1020,2
i1021,2
i1022,2
i1023,2
i1024,2
i1025,2
i1026,2
i1027,2
i1028,2
i1029,2
i103,2
i1030,2
i1031,2
i1032,2
i1033,2
i1034,2
i1035,2
i1036,2
i1037,2
i1038,2
i1039,2
i104,2
i1040,2
i1041,2
i1042,2
i1043,2
i1044,2
i1045,2
i1046,2
i1047,2
i1048,2
i1049,2
i105,2
i1050,2
i1051,2
i1052,2
i1053,2
i1054,2
i1055,2
i1056,2
i1057,2
i1058,2
i1059,2
i106,2
i1060,2
i1061,2
i1062,2
i1064,2
i1065,2
i1066,2
i1067,2
i1068,2
i1069,2
i107,2
i1070,2
i1071,2
i1072,2
i1073,2
i1074,2
i1075,2
i1076,2
i1077,2
i1078,2
i1079,2
i108,2
i1080,2
i1081,2
i1082,2
i1083,2
i1084,2
i1085,2
i1086,2
i1087,2
i1088,2
i1089,2
i109,2
i1090,2
i1091,2
i1092,2
i1093,2
i1094,2
i1095,2
i1096,2
i1097,2
i1098,2
i1099,2
i11,2
i110,2
i1100,2
i1101,2
i1102,2
i1103,2
i1104,2
i1105,2
i1106,2
i1107,2
i1108,2
i1109,2
i111,2
i1110,2
i1111,2
i1112,2
i1113,2
i1114,2
i1115,2
i1116,2
i1117,2
i1118,2
i1119,2
i112,2
i1120,2
i1121,2
i1122,2
i1123,2
i1124,2
i1125,2
i1126,2
i1127,2
i1128,2
i1129,2
i113,2
i1131,2
i1132,2
i1133,2
i1134,2
i1135,2
i1136,2
i1137,2
i1138,2
i1139,2
i114,2
i1140,2
i1141,2
i1142,2
i1143,2
i1144,2
i1145,2
i1146,2
i1147,2
i1148,2
i1149,2
i1150,2
i1151,2
i1152,2
i1153,2
i1154,2
i1155,2
i1156,2
i1157,2
i1158,2
i1159,2
i116,2
i1160,2
i1161,2
i1162,2
i1163,2
i1164,2
i1165,2
i1166,2
i1167,2
i1168,2
i1169,2
i117,2
i1170,2
i1171,2
i1172,2
i1173,2
i1174,2
i1175,2
i1176,2
i1177,2
i1178,2
i1179,2
i118,2
i1180,2
i1181,2
i1182,2
i1183,2
i1184,2
i1185,2
i1186,2
i1187,2
i1188,2
i1189,2
i119,2
i1190,2
i1191,2
i1192,2
i1193,2
i1194,2
i1195,2
i1196,2
i1198,2
i1199,2
i12,2
i120,2
i1200,2
i1201,2
i1202,2
i1203,2
i1204,2
i1205,2
i1206,2
i1207,2
i1208,2
i1209,2
i121,2
i1210,2
i1211,2
i1212,2
i1213,2
i1214,2
i1215,2
i1216,2
i1217,2
i1218,2
i1219,2
i122,2
i1220,2
i1221,2
i1222,2
i1223,2
i1224,2
i1225,2
i1226,2
i1227,2
i1228,2
i1229,2
i123,2
i1230,2
i1231,2
i1232,2
i1233,2
i1234,2
i1237,2
i1238,2
i1239,2
i124,2
i1240,2
i1241,2
i1242,2
i1243,2
i1244,2
i1245,2
i1246,2
i1247,2
i1248,2
i1249,2
i125,2
i1250,2
i1251,2
i1252,2
i1253,2
i1254,2
i1255,2
i1256,2
i1257,2
i1258,2
i1259,2
i126,2
i1260,2
i1261,2
i1262,2
i1263,2
i1264,2
i1265,2
i1266,2
i1267,2
i1268,2
i1269,2
i127,2
i1270,2
i1271,2
i1272,2
i1273,2
i1274,2
i1275,2
i1276,2
i1277,2
i1278,2
i1279,2
i128,2
i1280,2
i1281,2
i1282,2
i1283,2
i1284,2
i1285,2
i1286,2
i1287,2
i1288,2
i1289,2
i129,2
i1290,2
i1291,2
i1292,2
i1293,2
i1294,2
i1295,2
i1296,2
i1297,2
i1298,2
i1299,2
i13,2
i130,2
i1300,2
i1301,2
i1302,2
i1303,2
i1304,2
i1305,2
i1306,2
i1307,2
i1308,2
i1309,2
i131,2
i1310,2
i1311,2
i1312,2
i1313,2
i1314,2
i1315,2
i1316,2
i1317,2
i1318,2
i1319,2
i132,2
i1320,2
i1321,2
i1322,2
i1323,2
i1324,2
i1325,2
i1326,2
i1327,2
i1328,2
i1329,2
i133,2
i1330,2
i1331,2
i1332,2
i1333,2
i1334,2
i1335,2
i1336,2
i1337,2
i1338,2
i1339,2
i134,2
i1340,2
i1341,2
i1342,2
i1343,2
i1344,2
i1345,2
i1346,2
i1347,2
i1348,2
i1349,2
i135,2
i1350,2
i1351,2
i1352,2
i1353,2
i1354,2
i1355,2
i1356,2
i1357,2
i1358,2
i1359,2
i136,2
i1360,2
i1361,2
i1362,2
i1363,2
i1364,2
i1365,2
i1366,2
i1367,2
i1368,2
i1369,2
i137,2
i1370,2
i1371,2
i1372,2
i1373,2
i1374,2
i1375,2
i1376,2
i1377,2
i1378,2
i1379,2
i138,2
i1380,2
i1381,2
i1382,2
i1383,2
i1384,2
i1385,2
i1386,2
i1387,2
i1388,2
i1389,2
i139,2
i1390,2
i1391,2
i1392,2
i1393,2
i1394,2
i1395,2
i1396,2
i1397,2
i1398,2
i1399,2
i14,2
i140,2
i1400,2
i1401,2
i1402,2
i1403,2
i1404,2
i1405,2
i1406,2
i1407,2
i1408,2
i1409,2
i141,2
i1410,2
i1411,2
i1412,2
i1413,2
i1415,2
i1416,2
i1417,2
i1418,2
i1419,2
i142,2
i1420,2
i1421,2
i1422,2
i1423,2
i1424,2
i1425,2
i1426,2
i1427,2
i1428,2
i1429,2
i143,2
i1430,2
i1431,2
i1432,2
i1433,2
i1434,2
i1435,2
i1436,2
i1437,2
i1438,2
i1439,2
i144,2
i1440,2
i1441,2
i1442,2
i1443,2
i1444,2
i1445,2
i1446,2
i1447,2
i1448,2
i1449,2
i145,2
i1450,2
i1451,2
i1452,2
i1453,2
i1454,2
i1455,2
i1456,2
i1457,2
i1458,2
i1459,2
i146,2
i1460,2
i1461,2
i1462,2
i1463,2
i1464,2
i1465,2
i1466,2
i1467,2
i1468,2
i1469,2
i147,2
i1470,2
i1471,2
i1472,2
i1473,2
i1474,2
i1475,2
i1476,2
i1477,2
i1478,2
i1479,2
i148,2
i1480,2
i1481,2
i1482,2
i1483,2
i1484,2
i1485,2
i1486,2
i1487,2
i1488,2
i1489,2
i149,2
i1490,2
i1491,2
i1492,2
i1493,2
i1494,2
i1495,2
i1496,2
i1497,2
i1498,2
i1499,2
i15,2
i150,2
i1500,2
i1501,2
i1502,2
i1503,2
i1504,2
i1505,2
i1506,2
i1507,2
i1508,2
i1509,2
i151,2
i1510,2
i1511,2
i1512,2
i1513,2
i1514,2
i1515,2
i1516,2
i1517,2
i1518,2
i1519,2
i152,2
i1520,2
i1521,2
i1522,2
i1523,2
i1524,2
i1525,2
i1527,2
i1528,2
i1529,2
i153,2
i1530,2
i1531,2
i1532,2
i1534,2
i1535,2
i1536,2
i1537,2
i1538,2
i1539,2
i154,2
i1540,2
i1541,2
i1542,2
i1543,2
i1544,2
i1545,2
i1546,2
i1547,2
i1548,2
i1549,2
i155,2
i1550,2
i1551,2
i1552,2
i1553,2
i1554,2
i1555,2
i1556,2
i1557,2
i1558,2
i1559,2
i156,2
i1560,2
i1561,2
i1562,2
i1563,2
i1564,2
i1565,2
i1566,2
i1567,2
i1568,2
i1569,2
i157,2
i1570,2
i1571,2
i1572,2
i1573,2
i1574,2
i1575,2
i1576,2
i1577,2
i1578,2
i1579,2
i158,2
i1580,2
i1581,2
i1582,2
i1583,2
i1584,2
i1585,2
i1586,2
i1587,2
i1588,2
i1589,2
i159,2
i1590,2
i1591,2
i1592,2
i1593,2
i1594,2
i1595,2
i1596,2
i1597,2
i1598,2
i1599,2
i16,2
i160,2
i1600,2
i1601,2
i1602,2
i1603,2
i1604,2
i1605,2
i1606,2
i1607,2
i1608,2
i1609,2
i161,2
i1610,2
i1611,2
i1612,2
i1613,2
i1615,2
i1616,2
i1617,2
i1619,2
i162,2
i1620,2
i1621,2
i1622,2
i1623,2
i1624,2
i1625,2
i1626,2
i1627,2
i1628,2
i1629,2
i163,2
i1630,2
i1631,2
i1632,2
i1633,2
i1634,2
i1635,2
i1636,2
i1637,2
i1638,2
i1639,2
i164,2
i1640,2
i1641,2
i1642,2
i1643,2
i1644,2
i1645,2
i1646,2
i1647,2
i1648,2
i1649,2
i165,2
i1650,2
i1651,2
i1652,2
i1654,2
i1655,2
i1656,2
i1657,2
i1658,2
i1659,2
i166,2
i1660,2
i1661,2
i1662,2
i1663,2
i1664,2
i1665,2
i1666,2
i1667,2
i1668,2
i1669,2
i167,2
i1670,2
i1671,2
i1672,2
i1674,2
i1675,2
i1676,2
i1677,2
i1679,2
i168,2
i1680,2
i1681,2
i1682,2
i169,2
i17,2
i170,2
i171,2
i172,2
i173,2
i174,2
i175,2
i176,2
i177,2
i178,2
i179,2
i18,2
i180,2
i181,2
i182,2
i183,2
i184,2
i185,2
i186,2
i187,2
i188,2
i189,2
i19,2
i190,2
i191,2
i192,2
i193,2
i194,2
i195,2
i196,2
i197,2
i198,2
i199,2
i2,2
i20,2
i200,2
i201,2
i202,2
i203,2
i204,2
i205,2
i206,2
i207,2
i208,2
i209,2
i21,2
i210,2
i211,2
i212,2
i213,2
i214,2
i215,2
i216,2
i217,2
i218,2
i219,2
i22,2
i220,2
i221,2
i222,2
i223,2
i224,2
i225,2
i226,2
i227,2
i228,2
i229,2
i23,2
i230,2
i231,2
i232,2
i233,2
i234,2
i235,2
i236,2
i237,2
i238,2
i239,2
i24,2
i240,2
i241,2
i242,2
i243,2
i244,2
i245,2
i246,2
i247,2
i248,2
i249,2
i25,2
i250,2
i251,2
i252,2
i253,2
i254,2
i255,2
i256,2
i257,2
i258,2
i259,2
i26,2
i260,2
i261,2
i262,2
i263,2
i264,2
i265,2
i266,2
i267,2
i268,2
i269,2
i27,2
i270,2
i271,2
i272,2
i273,2
i274,2
i275,2
i276,2
i277,2
i278,2
i279,2
i28,2
i280,2
i281,2
i282,2
i283,2
i284,2
i285,2
i286,2
i287,2
i288,2
i289,2
i29,2
i290,2
i291,2
i292,2
i293,2
i294,2
i295,2
i296,2
i297,2
i298,2
i299,2
i3,2
i30,2
i300,2
i301,2
i302,2
i303,2
i304,2
i305,2
i306,2
i307,2
i308,2
i309,2
i31,2
i310,2
i311,2
i312,2
i313,2
i314,2
i315,2
i316,2
i317,2
i318,2
i319,2
i32,2
i320,2
i321,2
i322,2
i323,2
i324,2
i325,2
i326,2
i327,2
i328,2
i329,2
i33,2
i330,2
i331,2
i332,2
i333,2
i334,2
i335,2
i336,2
i337,2
i338,2
i339,2
i34,2
i340,2
i341,2
i342,2
i343,2
i344,2
i345,2
i346,2
i347,2
i348,2
i349,2
i35,2
i350,2
i351,2
i352,2
i353,2
i354,2
i355,2
i356,2
i357,2
i358,2
i359,2
i36,2
i360,2
i361,2
i362,2
i363,2
i364,2
i365,2
i366,2
i367,2
i368,2
i369,2
i37,2
i370,2
i371,2
i372,2
i373,2
i374,2
i375,2
i376,2
i377,2
i378,2
i379,2
i38,2
i380,2
i381,2
i382,2
i383,2
i384,2
i385,2
i386,2
i387,2
i388,2
i389,2
i39,2
i390,2
i391,2
i392,2
i393,2
i394,2
i395,2
i396,2
i397,2
i398,2
i399,2
i4,2
i40,2
i400,2
i401,2
i402,2
i403,2
i404,2
i405,2
i406,2
i407,2
i408,2
i409,2
i41,2
i410,2
i411,2
i412,2
i413,2
i414,2
i415,2
i416,2
i417,2
i418,2
i419,2
i42,2
i420,2
i421,2
i422,2
i423,2
i424,2
i425,2
i426,2
i427,2
i428,2
i429,2
i43,2
i430,2
i431,2
i432,2
i433,2
i434,2
i435,2
i436,2
i437,2
i438,2
i439,2
i44,2
i440,2
i441,2
i442,2
i443,2
i444,2
i445,2
i446,2
i447,2
i448,2
i449,2
i45,2
i450,2
i451,2
i452,2
i453,2
i454,2
i455,2
i456,2
i457,2
i458,2
i459,2
i46,2
i460,2
i461,2
i462,2
i463,2
i464,2
i465,2
i466,2
i467,2
i468,2
i469,2
i47,2
i470,2
i471,2
i472,2
i473,2
i474,2
i475,2
i476,2
i477,2
i478,2
i479,2
i48,2
i480,2
i481,2
i482,2
i483,2
i484,2
i485,2
i486,2
i487,2
i488,2
i489,2
i49,2
i490,2
i491,2
i492,2
i493,2
i494,2
i495,2
i496,2
i497,2
i498,2
i499,2
i5,2
i50,2
i500,2
i501,2
i502,2
i503,2
i504,2
i505,2
i506,2
i507,2
i508,2
i509,2
i51,2
i510,2
i511,2
i512,2
i513,2
i514,2
i515,2
i516,2
i517,2
i518,2
i519,2
i52,2
i520,2
i521,2
i522,2
i523,2
i524,2
i525,2
i526,2
i527,2
i528,2
i529,2
i53,2
i530,2
i531,2
i532,2
i533,2
i534,2
i535,2
i536,2
i537,2
i538,2
i539,2
i54,2
i540,2
i541,2
i542,2
i543,2
i544,2
i545,2
i546,2
i547,2
i548,2
i549,2
i55,2
i550,2
i551,2
i552,2
i553,2
i554,2
i555,2
i556,2
i557,2
i558,2
i559,2
i56,2
i560,2
i561,2
i562,2
i563,2
i564,2
i565,2
i566,2
i567,2
i568,2
i569,2
i57,2
i570,2
i571,2
i572,2
i573,2
i574,2
i575,2
i576,2
i577,2
i578,2
i579,2
i58,2
i580,2
i581,2
i582,2
i583,2
i584,2
i585,2
i586,2
i587,2
i588,2
i589,2
i59,2
i590,2
i591,2
i592,2
i593,2
i594,2
i595,2
i596,2
i597,2
i598,2
i599,2
i6,2
i60,2
i600,2
i601,2
i602,2
i603,2
i604,2
i605,2
i606,2
i607,2
i608,2
i609,2
i61,2
i610,2
i611,2
i612,2
i613,2
i614,2
i615,2
i616,2
i617,2
i618,2
i619,2
i62,2
i620,2
i621,2
i622,2
i623,2
i624,2
i625,2
i626,2
i627,2
i628,2
i629,2
i63,2
i630,2
i631,2
i632,2
i633,2
i634,2
i635,2
i636,2
i637,2
i638,2
i639,2
i64,2
i640,2
i641,2
i642,2
i643,2
i644,2
i645,2
i646,2
i647,2
i648,2
i649,2
i65,2
i650,2
i651,2
i652,2
i653,2
i654,2
i655,2
i656,2
i657,2
i658,2
i659,2
i66,2
i660,2
i661,2
i662,2
i663,2
i664,2
i665,2
i666,2
i667,2
i668,2
i669,2
i67,2
i670,2
i671,2
i672,2
i673,2
i674,2
i675,2
i676,2
i677,2
i678,2
i679,2
i68,2
i680,2
i681,2
i682,2
i683,2
i684,2
i685,2
i687,2
i688,2
i689,2
i69,2
i690,2
i691,2
i692,2
i693,2
i694,2
i695,2
i696,2
i697,2
i698,2
i699,2
i7,2
i70,2
i700,2
i701,2
i702,2
i703,2
i704,2
i705,2
i706,2
i707,2
i708,2
i709,2
i71,2
i710,2
i711,2
i712,2
i713,2
i714,2
i715,2
i716,2
i717,2
i718,2
i719,2
i72,2
i720,2
i721,2
i722,2
i723,2
i724,2
i725,2
i726,2
i727,2
i728,2
i729,2
i73,2
i730,2
i731,2
i732,2
i733,2
i734,2
i735,2
i736,2
i738,2
i739,2
i74,2
i740,2
i741,2
i742,2
i743,2
i744,2
i745,2
i746,2
i747,2
i748,2
i749,2
i75,2
i750,2
i751,2
i752,2
i753,2
i754,2
i755,2
i756,2
i757,2
i758,2
i759,2
i76,2
i760,2
i761,2
i762,2
i763,2
i764,2
i765,2
i766,2
i767,2
i768,2
i769,2
i77,2
i770,2
i771,2
i772,2
i773,2
i774,2
i775,2
i776,2
i777,2
i778,2
i779,2
i78,2
i780,2
i781,2
i782,2
i783,2
i784,2
i785,2
i786,2
i787,2
i788,2
i789,2
i79,2
i790,2
i791,2
i792,2
i793,2
i794,2
i795,2
i796,2
i797,2
i798,2
i799,2
i8,2
i80,2
i800,2
i801,2
i802,2
i803,2
i804,2
i805,2
i806,2
i807,2
i808,2
i809,2
i81,2
i810,2
i811,2
i812,2
i813,2
i814,2
i815,2
i816,2
i817,2
i818,2
i819,2
i82,2
i820,2
i821,2
i822,2
i823,2
i824,2
i825,2
i826,2
i827,2
i828,2
i829,2
i83,2
i830,2
i831,2
i832,2
i833,2
i834,2
i835,2
i836,2
i837,2
i838,2
i839,2
i84,2
i840,2
i841,2
i842,2
i843,2
i844,2
i845,2
i846,2
i847,2
i848,2
i849,2
i85,2
i850,2
i851,2
i852,2
i853,2
i854,2
i855,2
i856,2
i857,2
i858,2
i859,2
i86,2
i860,2
i861,2
i862,2
i863,2
i864,2
i865,2
i866,2
i867,2
i868,2
i869,2
i87,2
i870,2
i871,2
i872,2
i873,2
i874,2
i875,2
i876,2
i877,2
i878,2
i879,2
i88,2
i880,2
i881,2
i882,2
i883,2
i884,2
i885,2
i886,2
i887,2
i888,2
i889,2
i89,2
i890,2
i891,2
i892,2
i893,2
i894,2
i895,2
i896,2
i897,2
i898,2
i899,2
i9,2
i90,2
i900,2
i901,2
i902,2
i903,2
i904,2
i905,2
i906,2
i907,2
i908,2
i909,2
i91,2
i910,2
i911,2
i912,2
i913,2
i914,2
i915,2
i916,2
i917,2
i918,2
i919,2
i92,2
i920,2
i921,2
i922,2
i923,2
i924,2
i925,2
i926,2
i927,2
i928,2
i929,2
i93,2
i930,2
i931,2
i932,2
i933,2
i934,2
i935,2
i936,2
i937,2
i938,2
i939,2
i94,2
i940,2
i941,2
i942,2
i943,2
i944,2
i945,2
i946,2
i947,2
i948,2
i949,2
i95,2
i950,2
i951,2
i952,2
i953,2
i954,2
i955,2
i956,2
i957,2
i958,2
i959,2
i96,2
i960,2
i961,2
i962,2
i963,2
i964,2
i965,2
i966,2
i967,2
i968,2
i969,2
i97,2
i970,2
i971,2
i972,2
i973,2
i974,2
i975,2
i976,2
i977,2
i978,2
i979,2
i98,2
i980,2
i981,2
i982,2
i983,2
i984,2
i985,2
i986,2
i987,2
i988,2
i989,2
i99,2
i990,2
i991,2
i992,2
i993,2
i994,2
i995,2
i996,2
i997,2
i998,2
i999,2
i1000,3
i1001,3
i1002,3
i1003,3
i1004,3
i1005,3
i1006,3
i1008,3
i1009,3
i101,3
i1010,3
i1011,3
i1013,3
i1015,3
i1016,3
i1017,3
i1018,3
i1019,3
i102,3
i1020,3
i1021,3
i1023,3
i1026,3
i1027,3
i1028,3
i1029,3
i103,3
i1030,3
i1031,3
i1032,3
i1033,3
i1034,3
i1035,3
i1036,3
i1037,3
i1038,3
i104,3
i1040,3
i1041,3
i1042,3
i1043,3
i1044,3
i1045,3
i1046,3
i1047,3
i1048,3
i1049,3
i105,3
i1050,3
i1051,3
i1052,3
i1053,3
i1054,3
i1055,3
i1056,3
i1057,3
i1058,3
i1059,3
i106,3
i1060,3
i1061,3
i1062,3
i1064,3
i1065,3
i1066,3
i1067,3
i1068,3
i1069,3
i1070,3
i1071,3
i1072,3
i1074,3
i1075,3
i1076,3
i1077,3
i1078,3
i1079,3
i108,3
i1080,3
i1081,3
i1082,3
i1083,3
i1084,3
i1085,3
i1086,3
i1087,3
i1088,3
i1089,3
i109,3
i1090,3
i1091,3
i1092,3
i1093,3
i1094,3
i1095,3
i1096,3
i1097,3
i1098,3
i1099,3
i110,3
i1100,3
i1102,3
i1103,3
i1104,3
i1105,3
i1106,3
i1107,3
i1108,3
i1109,3
i1110,3
i1111,3
i1112,3
i1113,3
i1114,3
i1115,3
i1116,3
i1119,3
i112,3
i1120,3
i1121,3
i1122,3
i1123,3
i1124,3
i1125,3
i1126,3
i1127,3
i1128,3
i1129,3
i113,3
i1130,3
i1131,3
i1132,3
i1133,3
i1135,3
i1137,3
i1138,3
i1139,3
i1140,3
i1141,3
i1143,3
i1144,3
i1145,3
i1146,3
i1147,3
i1148,3
i1149,3
i115,3
i1150,3
i1151,3
i1152,3
i1153,3
i1154,3
i1155,3
i1157,3
i1158,3
i1159,3
i1160,3
i1161,3
i1162,3
i1163,3
i1164,3
i1165,3
i1166,3
i1167,3
i1168,3
i1169,3
i1170,3
i1171,3
i1172,3
i1173,3
i1174,3
i1175,3
i1176,3
i1177,3
i1178,3
i1179,3
i118,3
i1180,3
i1181,3
i1182,3
i1183,3
i1184,3
i1185,3
i1186,3
i1187,3
i1188,3
i1189,3
i119,3
i1190,3
i1191,3
i1192,3
i1193,3
i1194,3
i1195,3
i1196,3
i1198,3
i1199,3
i120,3
i1200,3
i1201,3
i1202,3
i1203,3
i1204,3
i1205,3
i1206,3
i1207,3
i1208,3
