source,target,weight
i55,i103,41.89983041286531
i55,i1472,8.250140381401348
i55,i601,0.8539997714225722
i55,i522,0.9369999931544076
i55,i147,326.645536187
i55,i961,27.72985998194316
i55,i385,32.47377825638196
i55,i1487,0.0346420323325635
i55,i200,0.4593414737436476
i55,i573,472.8567274064668
i55,i178,1478.3552155369598
i55,i1242,58.17104383926235
i55,i101,1.4459756206282148
i55,i633,2.145651549530882
i55,i428,3.523272928273152
i55,i60,20.56163081029439
i55,i411,184.11806912372373
i55,i1007,151.2456323143041
i55,i1075,1.131973276626573
i55,i702,4.813271783062281
i55,i716,2.177215258427164
i55,i1026,50.02699041040785
i55,i954,63.06908071391424
i55,i608,3.098689571205512
i55,i1525,15.322471490239018
i55,i515,231.0312187694967
i55,i337,37.316449887896894
i55,i475,1.3495887347539672
i55,i180,5.503917155657407
i55,i1080,8.360277074337791
i55,i1304,713.0214529417076
i55,i871,59.9655618297688
i55,i408,26.06879571612436
i55,i1027,0.2816977146149414
i55,i1124,51.56401079269609
i55,i501,0.8997400767297047
i55,i66,0.5648086460877934
i55,i1291,539.7416484276314
i55,i872,186.67024480644315
i55,i1090,84.16473114973925
i55,i90,23.155837060238824
i55,i355,48.282964023548
i55,i1019,3.529438095271264
i55,i93,1.6382668592980032
i55,i823,12.558413748954768
i55,i1317,460.22098974233495
i55,i495,161.85302095243256
i55,i970,1.7000164822112869
i55,i675,14.261071248474837
i55,i1552,20.99280347477096
i55,i338,26.66840307551577
i55,i364,28.652539455512265
i55,i626,648.7959897006529
i55,i1215,7.981274950688784
i55,i55,0.4725062171870682
i55,i205,1.106002007557865
i55,i357,2.796302400590592
i55,i217,5.695404744898392
i55,i658,165.9376236042551
i55,i412,0.8613413454897085
i55,i161,18.06873011767938
i55,i1011,52.98511257125637
i55,i453,143.03584404127653
i55,i966,3.382596913816021
i55,i425,2.0484035763344464
i55,i447,154.17418017771894
i55,i1533,1.1291596893237497
i55,i322,274.3939506137377
i55,i1264,3.2068668210871105
i55,i448,19.550819153089574
i55,i64,101.21605586982324
i55,i244,5.539742598509
i55,i256,45.721342003316494
i55,i65,3.5331333862818872
i55,i514,6.530421963395918
i55,i426,2.645193473157615
i55,i865,50.7430916283165
i55,i279,663.6828697796722
i55,i67,1.6634309382227714
i55,i1071,10.607043011721386
i55,i1474,4.726502277826143
i55,i656,4713.122800281977
i55,i275,0.2371664344657593
i55,i637,0.4808090331186031
i55,i417,26.18344812251449
i55,i896,13.91840889952808
i55,i226,17.878843352556625
i55,i554,0.1380766731643924
i55,i1494,0.141284296064645
i55,i598,11.16195207197745
i55,i741,0.9209271196886324
i55,i1300,5.311528686975324
i55,i572,0.05711492808267
i55,i450,8.473556232404832
i55,i947,21.30012991645601
i55,i478,19.99538366320692
i55,i1243,1202.352714410952
i55,i1364,37.35451066682697
i55,i1436,2.2507239219969355
i55,i78,133.12130791891244
i55,i152,16.71498593225682
i55,i1041,56.38919721763613
i55,i459,51.07614016934502
i55,i1299,7.071445972344439
i55,i766,61.97341588241591
i55,i451,0.8052667713618265
i55,i125,95.36665148065951
i55,i75,13.930809458968875
i55,i1055,752.8576005755831
i55,i917,3.9313744131778674
i55,i344,178.58897278304525
i55,i277,3.884847622605323
i55,i272,16.73641322389703
i55,i442,786.0304079191891
i55,i950,0.5587147240982901
i55,i107,309.5139970544318
i55,i1091,6.667239929224896
i55,i255,24.319696177834203
i55,i102,0.9675850245303552
i55,i939,0.4989381146278901
i55,i774,4.097161976871972
i55,i812,59.70639910644331
i55,i686,100.1467255435912
i55,i216,0.0344903344571728
i55,i1101,52.332629837772416
i55,i557,89.70418956912977
i55,i1495,105.25858132165818
i55,i959,32.32327559158754
i55,i818,1.463191381552051
i55,i605,20.47687745302252
i55,i328,43.75928565439878
i55,i648,20.01443834715019
i55,i58,83.2075460951708
i55,i784,17.865923845742003
i55,i749,111.69565472148616
i55,i882,775.6732497520527
i55,i362,12.951116982595094
i55,i327,29.94008880880256
i55,i445,24.73259196041125
i55,i808,108.12127247612884
i55,i1476,2.194219798501684
i55,i976,1.8694788217480984
i55,i1035,7.330949083466841
i55,i63,26.74533898402632
i55,i1108,850.1445712609358
i55,i76,8.867080032514053
i55,i403,51.62883042779461
i55,i1036,134.83676111308742
i55,i1219,2.935394461871018
i55,i942,0.6332056254482701
i55,i1374,190.56824713507987
i55,i151,3.7396261156974218
i55,i192,4.860999224035005
i55,i747,20.027539384797564
i55,i792,12.734527983663352
i55,i341,38.75824001467698
i55,i811,0.457489665565533
i55,i433,1198.3567985770917
i55,i979,1084.253817564849
i55,i1439,227.3134847759944
i55,i968,24.7869939273738
i55,i234,3.4730324828309262
i55,i728,31.76797038649136
i55,i87,0.2766574321558441
i55,i191,1.2360264126153775
i55,i115,6.398087942944516
i55,i1311,0.6126378727789094
i55,i170,242.26025168008383
i55,i312,25.102163488823184
i55,i955,0.3620626438460098
i55,i212,192.10031628014465
i55,i1534,100.99522356729224
i55,i1550,3.4550358522984994
i55,i199,52.61419044374259
i55,i134,1.514666963073669
i55,i967,70.58893386369776
i55,i1148,51.99470981468228
i55,i416,13.965176568228904
i55,i193,604.853923059901
i55,i232,4.053622468240626
i55,i696,45.80043960144461
i55,i1239,0.8535382433233442
i55,i206,38.98791723535929
i55,i271,819.2069785835891
i55,i460,48.9689686287424
i55,i960,113.1824158736697
i55,i852,16.901076057607145
i55,i404,259.0026185457404
i55,i489,167.72312034343446
i55,i698,2.5656570164449346
i55,i381,1.3079691309398953
i55,i786,74.85545429944825
i55,i1141,2.1789956094770364
i55,i1466,44.953613476246574
i55,i857,7.540182169886428
i55,i301,0.3038434225989039
i55,i1142,0.7467459434250736
i55,i670,620.8510695895254
i55,i1282,0.3207552133417722
i55,i1045,0.3460035147298524
i55,i1394,0.0479066022544283
i55,i887,1.7362319132978656
i55,i179,43.80833574418882
i55,i1331,248.4516702810477
i55,i794,453.5699847239656
i55,i1120,0.6333655809799006
i55,i712,9.29916131425447
i55,i202,2.493224006495085
i55,i222,199.9536690381568
i55,i1149,352.3318438949157
i55,i69,158.77280640730248
i55,i1515,73.97235898892356
i55,i1198,0.1275777345631954
i55,i735,53.80149786113277
i55,i163,46.76330116911361
i55,i528,1399.6387589020044
i55,i1347,94.39877109520994
i55,i846,73.14346931705799
i55,i194,388.50954477573634
i55,i80,5.512042485774094
i55,i789,25.782300588999707
i55,i1325,489.1462403607195
i55,i946,23.84971600979228
i55,i1017,2.5718292863657606
i55,i949,105.5094607970926
i55,i127,80.87585621229273
i55,i893,90.92275162616676
i55,i769,27.752127642516484
i55,i727,0.9497482995922264
i55,i221,9.21243281163532
i55,i398,0.948829207102832
i55,i1037,3.262579917662754
i55,i230,27.58456478076957
i55,i168,1.7274049438190366
i55,i166,2.0727531324061017
i55,i56,0.0260083364452866
i55,i1077,12.382595632253835
i55,i1103,83.3426582197632
i55,i1524,122.68864747676558
i55,i928,1.4656222369323333
i55,i1265,0.7648128928060355
i55,i761,118.85797684862656
i55,i510,1.0420658174650796
i55,i779,1.729975082893393
i55,i892,0.3847017329399352
i55,i294,1.1396741993721904
i55,i1222,79.44696101618386
i55,i138,179.7564473247172
i55,i1065,44.87056988297554
i55,i1384,0.2007589896727634
i55,i915,5.06627343387977
i55,i1127,1.302544821814017
i55,i553,207.5015954675972
i55,i291,439.1025129022189
i55,i921,29.37012000459502
i55,i740,371.3758700791136
i55,i1203,350.06836046065143
i55,i649,12.020309154968867
i55,i847,40.58805181845797
i55,i672,1.7394465284145484
i55,i565,122.70520796249406
i55,i185,113.24982767776406
i55,i1430,51.31608315062448
i55,i1083,0.5534997964009146
i55,i1107,71.34880448750397
i55,i96,134.48461614957185
i55,i1473,21.162167265053007
i55,i1251,853.5348603776126
i55,i679,1.4761897808283293
i55,i1302,7.248535355620163
i55,i261,0.2753703664884236
i55,i612,0.9420818398748692
i55,i881,95.49862236785232
i55,i940,35.356782618293195
i55,i754,1773.5367475461444
i55,i213,38.76231596954151
i55,i259,107.82631224046368
i55,i201,255.55773454411056
i55,i1119,0.5260216797169672
i55,i623,0.3359454667655511
i55,i1280,0.1284786057423588
i55,i1549,3.365150905884935
i55,i1147,115.15445477932262
i55,i561,13.46917136592191
i55,i181,3.518560823250023
i55,i209,43.287666335443376
i55,i349,11.32216875723056
i55,i934,26.1212230603476
i55,i1051,5.2939272143198055
i55,i523,1976.336928881728
i55,i422,33.16979629598667
i55,i1354,2.3354037414156665
i55,i1240,105.92517386850665
i55,i1351,191.51179609570207
i55,i287,7.261214042142749
i55,i827,136.42055995547489
i55,i1093,31.22064187683216
i55,i973,0.3653413313329221
i55,i802,0.333696268176341
i55,i828,12.933186269042087
i55,i456,0.7436552993235159
i55,i464,9.875691103531254
i55,i610,2.159865243722602
i55,i420,0.9391083142689316
i55,i483,2.800822889457399
i55,i1444,0.3248626865043456
i55,i1022,66.32930945981916
i55,i953,15.633494563975772
i55,i156,0.7152985276047202
i55,i983,3.4884090050306544
i55,i511,173.92794372543037
i55,i1498,1.740778461931751
i55,i546,19.186668077369514
i55,i135,176.01530803911228
i55,i1356,60.27379116491797
i55,i1085,617.9965165460715
i55,i1511,2.830678059757077
i55,i81,190.82592475378945
i55,i1361,2.249896544660908
i55,i318,16.806159975402366
i55,i437,10.698167827589131
i55,i1489,44.16790056761485
i55,i1335,47.29873717864776
i55,i100,225.5707614801018
i55,i414,102.72584513542382
i55,i438,25.00103076758612
i55,i646,16.569874941626345
i55,i307,779.8701011907881
i55,i838,9.32181774346698
i55,i590,168.44089887592844
i55,i1059,0.0634920634920634
i55,i231,20.182996332324933
i55,i985,169.2631512611502
i55,i492,27.544448389844494
i55,i273,20.041547652695574
i55,i737,1.728118406050886
i55,i183,55.76551831200193
i55,i491,58.78161801529634
i55,i1095,139.49680545244794
i55,i759,57.00431984609039
i55,i661,0.5611635471657868
i55,i133,393.8545983355665
i55,i726,74.81022929798564
i55,i680,33.024719400497524
i55,i1388,8.907866687631778
i55,i813,426.1137001145036
i55,i1417,1.4973543268230138
i55,i436,989.4112420884798
i55,i1286,3.7232307851744126
i55,i1312,0.1123068638314581
i55,i750,3.341347512365973
i55,i624,3.274699270929615
i55,i321,2.0234127853173014
i55,i1033,157.6855221487481
i55,i1520,52.00401596212728
i55,i171,307.80622028199457
i55,i1483,5.765294734029891
i55,i797,252.0142265280596
i55,i1087,0.9062192164346764
i55,i253,2.462344882122554
i55,i964,4.742536167149673
i55,i298,216.12894142445523
i55,i59,5.428220194671931
i55,i395,39.964593573001
i55,i77,107.47789039835754
i55,i1467,76.15185700878476
i55,i1416,101.00880959586677
i55,i1003,39.98107919787579
i55,i995,0.6425831202046035
i55,i1334,5.185045291684254
i55,i676,0.416074358075134
i55,i814,186.6824910337407
i55,i1297,0.6547091190317209
i55,i863,667.965162715467
i55,i486,28.56252083028717
i55,i611,52.1240597024946
i55,i1255,644.8607837376634
i55,i1185,0.2412211022731566
i55,i574,16.06848750135637
i55,i424,2.8348202092317982
i55,i581,88.76988171143952
i55,i548,0.8314172062326172
i55,i1044,0.2627073561100275
i55,i1387,40.53842847586202
i55,i771,5.449378650475446
i55,i873,11.45762538392366
i55,i684,6.290359436540152
i55,i1369,2.582383491466571
i55,i844,581.171859051335
i55,i816,83.15120684049333
i55,i92,24.01477672534578
i55,i1479,0.7601009651540633
i55,i697,1380.5480928084671
i55,i744,189.1302141248009
i55,i757,66.01283715173403
i55,i804,1.0344795057270535
i55,i543,260.489574944223
i55,i772,7.527297325164899
i55,i1276,883.3611297798077
i55,i239,53.470778140487376
i55,i994,155.5902268790624
i55,i1053,19.19608661827301
i55,i653,116.8110296707204
i55,i1442,34.91985934299196
i55,i570,2.182257824253616
i55,i963,25.41379987727877
i55,i270,2.030393903308827
i55,i582,4.191267453004502
i55,i767,3.0905118165420404
i55,i791,33.742168075676425
i55,i389,80.70532451223905
i55,i798,178.66160065927878
i55,i1069,152.46708054538328
i55,i800,68.61980659738832
i55,i374,0.285829307568438
i55,i1544,82.52026655504002
i55,i974,8.211211530996358
i55,i1323,3.4120588151488502
i55,i1006,49.383257186912864
i55,i829,18.182714342296965
i55,i971,21.870263426817207
i55,i1225,10.101997410881054
i55,i622,34.97402310674298
i55,i938,0.3872348175574081
i55,i1192,238.3878941623205
i55,i1296,1.3325000306624228
i55,i1073,0.2512899944799583
i55,i1478,22.16153062368619
i55,i799,6.409160527873426
i55,i1232,1.7538497864685263
i55,i694,26.311259102436672
i55,i1392,103.30456726101076
i55,i1237,80.62549659830242
i55,i751,88.4147491978809
i55,i586,18.08550936724086
i55,i474,20.744234223068727
i55,i1229,336.4954897104719
i55,i126,0.1236530648295354
i55,i773,0.0640747110787502
i55,i1125,2.138584761147977
i55,i1155,1.3565048327601412
i55,i1463,58.842755063849694
i55,i1047,1.5454598000195494
i55,i1235,0.5505186637262109
i56,i936,2034.189698186269
i56,i893,401.6157818217819
i56,i822,131.32727899381615
i56,i68,9.552688469446776
i56,i207,541.9840558164286
i56,i1049,3.268556897026566
i56,i834,48.5747775783779
i56,i154,2.873531036804255
i56,i794,0.931081308044409
i56,i1473,32.99881897073105
i56,i103,21.37354728085984
i56,i496,77.03577110475612
i56,i892,2157.8461432558543
i56,i366,1.2704002418239826
i56,i698,2.637349884158395
i56,i181,0.2455830139880072
i56,i452,8.013310513078945
i56,i163,13.54238673940432
i56,i942,0.238095238095238
i56,i64,1121.6592581853758
i56,i589,97.36361920815462
i56,i1404,3.5237201246168337
i56,i621,1.250272623398134
i56,i953,103.818972584262
i56,i189,0.212408341598304
i56,i115,0.3289473684210526
i56,i614,38.70052888684736
i56,i1188,0.304420664584537
i56,i1357,167.47596460338062
i56,i478,16.877824140453786
i56,i476,62.44655043033671
i56,i938,7.470821233879145
i56,i514,19.67401878090952
i56,i1567,1.8809863875149533
i56,i796,0.8884527351622024
i56,i389,5.434589422644793
i56,i441,33.688625694586165
i56,i465,0.184444377501881
i56,i536,2.4887460452705983
i56,i1320,0.5364378294694216
i56,i774,51.01290761939475
i56,i896,1.382453330195001
i56,i1441,168.67086221355314
i56,i1230,303.74666614285144
i56,i814,0.1515002422187235
i56,i59,0.3517316017316018
i56,i1575,131.88094938341976
i56,i1376,237.0828820018226
i56,i219,0.6180129325803714
i56,i193,0.41176076138905
i56,i126,0.7970476098740172
i56,i217,43.7908570855175
i56,i251,1.1317898268130298
i56,i947,91.26194704698617
i56,i1296,0.9568464072519516
i56,i687,0.5968449729085457
i56,i639,78.22926978169849
i56,i1142,0.5717429367911746
i56,i200,15.327842634817408
i56,i485,18.80190348969157
i56,i1022,102.85730810617233
i56,i125,12.483945374217768
i56,i348,0.9985820698591557
i56,i1066,69.46199287877617
i56,i530,18.731602221626343
i56,i578,61.89484592861272
i56,i1235,5.524009236318324
i56,i742,1.1164934723976214
i56,i667,392.9642773856231
i56,i60,82.62715259139469
i56,i1048,20.67581834159511
i56,i593,214.6772928084339
i56,i1112,3.499803871141024
i56,i1127,2.8942151638270444
i56,i263,45.0057200974865
i56,i381,1150.009923453562
i56,i450,0.1730302580102015
i56,i976,190.99743484800496
i56,i696,2.1720288200943974
i56,i1430,36.650682778555804
i56,i957,45.55394502890114
i56,i135,90.21880933414164
i56,i982,0.1629855750571295
i56,i519,17.599544482897723
i56,i706,0.6449806265483735
i56,i290,4.855524728716424
i56,i597,4.4681270402140925
i56,i1374,89.65668343483468
i56,i1110,1145.1176818367887
i56,i75,31.267570091656005
i56,i275,103.19480297735582
i56,i644,5.059883108497454
i56,i1148,0.7417944187775638
i56,i648,751.1442136218897
i56,i291,27.918783234802003
i56,i63,17.02338707714303
i56,i172,2.65373133060958
i56,i905,3.826746605403816
i56,i1045,92.87112897431334
i56,i375,59.26267615205206
i56,i910,8.480409188309178
i56,i1299,7.031740765990759
i56,i1525,56.36956581128017
i56,i488,38.47426273303533
i56,i1444,0.5523066926575698
i56,i680,45.38902051187881
i56,i334,13.449699217998822
i56,i315,77.82297810627954
i56,i1024,0.4178927943719872
i56,i543,44.26072511424474
i56,i235,39.17354664138647
i56,i515,87.27670767616573
i56,i445,146.753237406954
i56,i113,22.350436226656345
i56,i714,49.884872689342615
i56,i472,6.129221202539419
i56,i668,1750.314579003024
i56,i943,1.3868312016661188
i56,i1073,26.88695610640693
i56,i416,146.25477385858863
i56,i835,657.4638368295332
i56,i734,53.32750539488961
i56,i166,8.480431391781098
i56,i91,13.268603097174577
i56,i458,251.80753197427688
i56,i119,36.90679357452692
i56,i267,27.65703609167629
i56,i271,21.441429080954407
i56,i61,2.325375648708236
i56,i379,120.67136698342544
i56,i845,98.51023902354356
i56,i134,38.837983687182096
i56,i650,0.7779711613167226
i56,i1312,2.990119183576261
i56,i362,62.448269577584114
i56,i265,0.2901857005977095
i56,i937,41.81221480978454
i56,i851,151.70020887503506
i56,i143,4833.004589828843
i56,i475,165.6045436592332
i56,i401,17.01806121209549
i56,i1371,1.0148504521121515
i56,i347,44.09649920620746
i56,i951,1.4624160684864589
i56,i224,194.4434347581954
i56,i467,0.9182505492413868
i56,i228,16.966061562413483
i56,i1506,22.74697310042065
i56,i1214,3.2325008882864075
i56,i1447,0.5532047617391894
i56,i213,313.62494153723145
i56,i602,0.3631739256661875
i56,i1194,39.75410975419536
i56,i339,203.6349121628357
i56,i230,79.11322646292784
i56,i737,538.4608414622688
i56,i885,34.767606213132915
i56,i1539,103.4409555841037
i56,i1474,29.131731831524405
i56,i161,1.6741958167496722
i56,i1030,9.168336549311212
i56,i561,30.99679727374983
i56,i386,158.08311450858247
i56,i900,61.80406911556312
i56,i1040,132.33157157082684
i56,i941,3.8367361201855497
i56,i522,11.925327592088252
i56,i132,808.5653564518337
i56,i1547,1.7942900478508368
i56,i712,16.87200241623787
i56,i1528,106.71249140519014
i56,i533,38.9165904619293
i56,i1108,935.7173516773556
i56,i1270,3.288847535989611
i56,i1046,1.7746663395867517
i56,i1401,278.52796914097627
i56,i785,49.84571518348007
i56,i802,0.6614844125880225
i56,i1234,0.3007216505445149
i56,i513,3.0668326736214686
i56,i428,22.392745962091965
i56,i1087,0.3112277788762841
i56,i1074,0.2366575437840665
i56,i1481,170.50639649512982
i56,i633,4.90364254582358
i56,i1280,111.29411461535918
i56,i1368,14.876393102182448
i56,i662,4330.805384279334
i56,i222,4.91950829915727
i56,i453,12.908673105451827
i56,i1252,1.569002230685625
i56,i233,1834.36479184388
i56,i847,39.36968889636312
i56,i508,33.38602032166988
i56,i175,48.86526508811321
i56,i328,276.28553640694105
i56,i359,3.3706258565338043
i56,i403,0.8453638108439107
i56,i1489,125.74052562585636
i56,i746,21.448232018158944
i56,i1033,10.56797998668409
i56,i604,1.708136159605411
i56,i1081,6.744278542318944
i56,i744,113.48865675847117
i56,i914,894.3672636395518
i56,i629,139.78670986413798
i56,i911,0.8375067493055185
i56,i211,233.6086157517153
i56,i205,296.1705832391192
i56,i819,0.3307328190743338
i56,i613,0.4909858188978119
i56,i301,40.32111097756442
i56,i929,110.06493595266038
i56,i763,58.144266309493375
i56,i767,89.9845029583131
i56,i572,143.74808246560525
i56,i1364,0.3475321367935968
i56,i917,0.223631142497192
i56,i1219,236.4027655144227
i56,i735,11.520424040194092
i56,i1216,306.9459024543427
i56,i895,7.976279844142919
i56,i1562,119.3023404212462
i56,i199,34.53461594571356
i56,i1373,109.48244849762436
i56,i368,2.447096330415256
i56,i117,0.2358091787439613
i56,i1200,1.5305984288411434
i56,i758,6.989666673232246
i56,i1494,0.5550550847671795
i56,i651,41.61032815030553
i56,i196,2.2394629112679585
i56,i1307,17.019905507955766
i56,i844,1.2191715329354362
i56,i948,19.122260884757992
i56,i956,31.089644083824428
i56,i1247,84.69703665690525
i56,i1209,2.011820754440077
i56,i1036,10.375169699525976
i56,i1204,52.74206672349309
i56,i253,72.64554543116226
i56,i363,1.9872028803302988
i56,i212,688.1368565173373
i56,i1585,63.9625921573251
i56,i303,1.7763833873462185
i56,i498,82.1172992157196
i56,i1459,1496.17808609106
i56,i1500,7.204888585022914
i56,i387,1726.974342816699
i56,i417,0.4224489795918367
i56,i250,2.272479173309872
i56,i1472,0.3544436308234691
i56,i1431,0.8397767659020714
i56,i1358,2.056137359246681
i56,i142,2.1382590268690107
i56,i499,92.74383588428492
i56,i1477,0.0544484702093397
i56,i656,1.6608206359933244
i56,i244,766.586442799679
i56,i1047,429.567123495589
i56,i549,3.069312579347615
i56,i1089,4.064710215725958
i56,i87,1.7988775625501376
i56,i440,0.8109561205085818
i56,i108,0.7181148819476171
i56,i1351,331.7268863086953
i56,i775,2739.2361037700493
i56,i676,39.93449807033382
i56,i270,4.833876750646711
i56,i623,1.7694197314268876
i56,i1531,2.568115828021999
i57,i93,0.3628952731575833
i57,i233,93.43761206144102
i57,i1349,47.61257542992123
i57,i321,13.565460370432117
i57,i76,2.5054189530566267
i57,i465,19.88004856439152
i57,i571,344.4397617737123
i57,i423,266.00503693143384
i57,i814,154.85337116717946
i57,i242,54.41109634503013
i57,i464,19.01951462222892
i57,i1136,24.4596855726674
i57,i189,68.64662806986176
i57,i172,54.44374372979201
i57,i299,1.3980865461479577
i57,i155,1.5944796844298987
i57,i59,0.6895054396883462
i57,i435,66.38291301792873
i57,i325,38.42428125202143
i57,i1072,391.5653790314021
i57,i1167,185.2395386738379
i57,i1058,51.90881327780923
i57,i744,0.423525977773959
i57,i939,19.412199309749823
i57,i857,14.948415561366886
i57,i440,10.935332391995392
i57,i530,2.857393050362373
i57,i832,189.1261891668672
i57,i942,37.78061543133891
i57,i452,0.4800497232307558
i57,i875,254.35266736432533
i57,i945,68.09850315324799
i57,i536,1.4996193542507588
i57,i166,103.66072073664108
i57,i849,5.431168749320264
i57,i576,124.14350416719525
i57,i941,0.3980458700939606
i57,i163,6.007670832062815
i57,i492,23.203740444650258
i57,i1300,49.66526517738979
i57,i1052,38.79721397857366
i57,i802,30.994738652201967
i57,i835,164.83884162927555
i57,i838,0.543064403062816
i57,i808,0.6785372573209737
i57,i287,105.73318720490492
i57,i263,8.41653927925855
i57,i180,5.584553672614994
i57,i1398,46.01304668268732
i57,i1254,79.06026921439403
i57,i1296,2673.792292834659
i57,i115,1.5201131804784949
i57,i665,3932.601203131135
i57,i1446,1.006692557716731
i57,i167,137.6943355067445
i57,i1078,8.612074088189933
i57,i349,8.205307445288508
i57,i1079,647.7709450854098
i57,i970,637.4559528477672
i57,i785,46.707941283562825
i57,i853,2.971889182415498
i57,i67,0.8501797057688024
i57,i178,0.4121170972170302
i57,i344,24.53493210289216
i57,i501,0.4923889651905583
i57,i168,26.3878155746709
i57,i1100,28.17637204223177
i57,i976,65.71383002290656
i57,i1240,100.7068056278149
i57,i228,95.06026403708206
i57,i254,1.9227593215836063
i57,i478,1.610033941181062
i57,i1283,147.97389806833394
i57,i543,0.2335959150956376
i57,i126,5.857565516495766
i57,i900,1.5409941917208216
i57,i125,12.622721419337871
i57,i412,287.1241201028099
i57,i1198,1.5018076843539034
i57,i1310,698.3914775283748
i57,i477,12.725802876552374
i57,i504,803.858199578199
i57,i134,14.350357980982784
i57,i334,14.474498249972536
i57,i799,18.463893102139032
i57,i119,0.1984126984126984
i57,i483,48.70679663241259
i57,i118,26.144039173543803
i57,i191,10.42864981733718
i57,i550,0.7225421081836224
i57,i175,8.398860606895791
i57,i1536,0.2539453825240106
i57,i1093,73.5730776919575
i57,i385,1.3847117794486214
i58,i372,17.471213066601795
i58,i68,200.5837255644198
i58,i1085,459.8245457516704
i58,i199,9.131368245684977
i58,i712,275.4543628289941
i58,i1575,90.76812160946696
i58,i1244,131.43874531219137
i58,i1040,0.4927117286829496
i58,i1059,198.5046744551814
i58,i797,29.38818622884781
i58,i746,714.3335401359844
i58,i610,40.85890440060494
i58,i762,1600.8098005001564
i58,i305,191.4752532100791
i58,i215,102.33274026381535
i58,i179,8.384812000622238
i58,i171,4.757007400441593
i58,i224,725.9794427039997
i58,i647,1.0749709588061835
i58,i1546,847.4406948216503
i58,i1101,0.9491151430447332
i58,i852,1.2196962112492962
i58,i1490,7.434944926164296
i58,i1089,0.044106303280486
i58,i335,172.89447718514737
i58,i1129,37.4581328175435
i58,i407,249.79178665332464
i58,i492,22.105863873973867
i58,i1525,55.78287123140612
i58,i1292,0.3640596824921024
i58,i1167,5.518655983308155
i58,i1232,47.10501040655407
i58,i244,19.424352061196995
i58,i428,71.90851075684039
i58,i1229,0.1933037017243808
i58,i1060,75.21765466969453
i58,i75,88.57795200488351
i58,i1457,1.1206886393223363
i58,i578,0.2632488990896974
i58,i1476,74.57799868812779
i58,i394,10.313936660660705
i58,i1093,104.73069974953388
i58,i461,1.116455778773242
i58,i217,7.08786084298157
i58,i385,70.70265534017312
i58,i1156,263.15344949706173
i58,i1095,7.301788427666017
i58,i223,18.49349413349191
i58,i1079,25.07931360227201
i58,i164,17.452323573084513
i58,i566,9.000896758688828
i58,i547,0.1850598160910449
i58,i453,1631.4438302894948
i58,i829,27.64544221982132
i58,i476,278.6870761476103
i58,i1487,1.9351213743823588
i58,i1105,18.72621760676669
i58,i1087,84.07417752182052
i58,i1111,23.185244521377324
i58,i1002,175.73100575562182
i58,i1022,1208.807902267467
i58,i153,5.491251508392933
i58,i253,47.725343642790016
i58,i458,73.73255500221872
i58,i207,77.9333261494802
i58,i743,2.4205840028092163
i58,i517,0.2410949557688688
i58,i451,0.3369195140934271
i58,i449,158.48008550426073
i59,i132,3.776382368444828
i59,i133,31.171825620188027
i59,i161,1.84853636120544
i59,i961,5.886354174889811
i59,i1175,24.11038745933044
i59,i1055,1.3067644917433463
i59,i507,53.95664074766435
i59,i341,19.61896076873004
i59,i682,15.469716011566556
i59,i1478,0.7073678526718662
i59,i560,279.91613773888565
i59,i1091,194.64025279802613
i59,i383,1460.5398971054904
i59,i331,3.935065889623028
i59,i946,112.66185069504796
i59,i1258,9.54895878865786
i59,i540,33.91821252694193
i59,i377,0.4279921695844826
i59,i993,5.074349418535832
i59,i162,0.5809841593722306
i59,i1150,536.0057429443841
i59,i221,2.800687644567957
i59,i871,101.22419642679036
i59,i178,145.5746804398533
i59,i381,14.43283388601003
i59,i847,237.7520293852905
i59,i213,1.96821962294558
i59,i1037,200.99050326275264
i59,i166,11.002590870904744
i59,i103,0.1821586717975528
i59,i115,4297.728064227968
i59,i767,44.25142983807314
i59,i546,3.2818383380641096
i59,i113,16.252324376009554
i59,i1362,312.64844875026404
i59,i964,0.0987496834192338
i59,i939,7.504863379841512
i59,i438,39.71305824674346
i59,i956,499.3842275916808
i59,i449,1.7502372325741888
i59,i1078,713.6211111404377
i59,i291,2.824926991060916
i59,i574,33.91877922780309
i59,i693,19.354523439398022
i59,i1080,26.48910926094019
i59,i1276,13.83559141328793
i59,i938,0.9523528274358838
i59,i478,8.31005466678653
i59,i1520,0.3316575897221058
i59,i570,327.75576717323776
i59,i67,1.3249068617604984
i59,i553,61.80653636572356
i59,i91,5.052215010845326
i59,i578,123.99957527888684
i59,i945,18.641936548514465
i59,i404,7.385625219105869
i59,i535,796.254188347218
i59,i1233,0.1665902556697673
i59,i565,264.9660620416224
i59,i1167,0.1134469264711476
i59,i1513,393.4141295157761
i59,i185,521.0767297768259
i59,i64,2.864602219569722
i59,i1119,41.13500683668891
i59,i1340,9.34062749085946
i59,i549,0.9115558043104672
i59,i902,27.50799186063172
i59,i1021,0.5717967941946328
i59,i72,435.6807751394527
i59,i813,6.275839881350712
i59,i1417,70.09645733835025
i59,i1092,2.064194507340437
i59,i207,437.7593212460913
i59,i1273,25.00960543224111
i59,i204,30.751625679515133
i59,i326,1.3422269362173924
i59,i410,78.87553769476253
i59,i937,0.3197111909301477
i59,i81,1.322146007419233
i59,i953,367.4198042182023
i59,i536,90.54930819617223
i59,i927,34.289172627605765
i59,i382,4.378412724560433
i59,i228,22.48914716330068
i59,i564,1764.7682054708148
